user_id,name,gender,age,email,phone_number,location_id,preferred_services,preferred_time_slots,booking_history_count,cancellation_rate,average_rating_given,wallet_balance,last_booking_date,subscription_status,feedback_score,Total_Bookings,First_Booking_Date,Last_Booking_Date,Days_Since_Last_Booking,Avg_Booking_Gap,Service_Types_Used,Preferred_Service_Type,Total_Spend,Avg_Spend_Per_Booking,Last_Spend_Amount,Discount_Usage_Frequency,Cancellation_Count,Reschedule_Count,No_Show_Count,High-Value_Customer,App_Logins_Per_Month,Total_App_Logins,Browsing_History_Depth,Search_Queries_Performed,Click-Through-Rate (CTR),Referral_Usage,Social_Media_Engagement,Time_Spent_on_Platform (min),Feedback_Score,Last_Feedback_Score,Negative_Reviews_Count,Complaints_Raised,Issue_Resolution_Time,Customer_Support_Contacts,Inactive_Days,Booking_Frequency_Change,Spend_Change_Rate,Service_Type_Change,Unsubscribed_Notifications,Downgrade_Service_Usage,Churn_Label
1019,Doris Irby,female,31,doris.irby@yahoo.com,919616666887,48,electrical,Morning,16,0.95,3.4,4326.13,2025-03-10,0,4.9,16,2012-06-07,2024-05-24,312,105.0,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",3,45404.53,2837.783125,1137.05,1.0,4,0,0,1,18,216,9,1,0.38296486305091976,1,4,56,4.9,1.1798263529334583,8,0,5.017446705855647,5,312,-0.09338452037123779,-0.44489210922743927,Home Cleaning,1,1,1
1020,Trina Smith,female,34,trina.smith@yahoo.com,917715611102,8,carpentry,Evening,7,0.8,3.9,4416.45,2025-03-11,0,9.3,7,2014-10-22,2023-05-26,676,-19.0,"[2, 4, 5, 7, 8, 9]",4,26791.54,3827.362857142857,3468.17,1.0,1,0,0,1,15,180,3,9,0.23298157250891255,3,5,21,9.3,1.4996076211386375,8,4,1.57611573208734,4,676,-0.408259262159793,-0.07968972156806164,Home Cleaning,1,1,1
1021,Martha Calhoun,female,58,martha.calhoun@gmail.com,916271598262,6,beauty,Night,22,0.91,2.1,4084.31,2024-10-21,0,2.7,22,2012-07-14,2024-10-24,159,144.0,"[1, 2, 4, 6, 7, 8, 10]",10,79612.75,3618.7613636363635,2204.13,1.0,5,0,0,1,5,60,4,17,0.261868869782882,4,10,13,2.7,1.8178058017571312,6,0,9.583485626922064,2,159,-0.39203830093461134,0.12234558027269393,Beauty,0,1,0
1022,Earline Sherrod,none,22,earline.sherrod@company.com,918441046839,8,carpentry,Night,44,0.9,1.2,4466.33,2024-11-24,1,1.6,44,2012-04-11,2024-07-27,248,70.0,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",4,141928.1,3225.6386363636366,1942.34,1.0,14,0,0,1,8,96,6,10,0.3878865595177471,2,10,58,1.6,2.8909428054529585,9,2,2.2752531922624386,17,248,-0.4934963236852725,0.3199061004388436,Home Cleaning,1,0,1
1023,Robert Avila,male,54,robert.avila@company.com,918218074855,49,carpentry,Afternoon,34,0.82,1.1,4430.56,2024-04-08,1,3.2,34,2012-12-06,2024-11-10,142,-50.0,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",10,108527.59999999999,3191.988235294117,1450.83,1.0,11,0,0,1,12,144,2,35,0.19584978034643646,1,19,64,3.2,2.3329624265394444,5,4,1.6701927949085955,17,142,0.07568070774358704,0.007914654071708771,Beauty,0,0,0
1024,Natalie Ackerley,none,34,natalie.ackerley@yahoo.com,919835282802,2,plumbing,Night,14,0.39,2.7,3645.98,2024-12-09,0,7.8,14,2016-11-12,2024-08-30,214,110.0,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",7,45745.43,3267.530714285714,3300.08,1.0,8,0,0,1,13,156,6,20,0.1384835887039539,0,6,78,7.8,4.722064444700356,3,2,9.319955287452098,8,214,0.38802715574545044,-0.4205950954343054,None,0,0,1
1025,Steven Napier,male,57,steven.napier@gmail.com,918529968881,23,plumbing,Morning,28,0.28,3.4,535.61,2024-10-18,1,9.6,28,2012-03-21,2024-12-11,111,-5.0,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",2,101706.14,3632.3621428571428,1493.91,1.0,7,0,0,1,15,180,9,21,0.24554095885462648,0,14,7,9.6,2.7007999974110457,9,1,6.742799170728507,18,111,-0.18420349890139764,0.23128043033361767,Repair,1,0,0
1026,Ted Bonneau,male,44,ted.bonneau@yahoo.com,917234903129,52,electrical,Afternoon,5,0.48,1.7,228.12,2024-07-01,1,6.6,5,2012-04-20,2023-05-31,671,-495.0,"[2, 4, 6, 9]",2,18108.260000000002,3621.6520000000005,2549.08,1.0,3,0,0,1,8,96,9,48,0.4850965477612537,1,9,82,6.6,2.0827644126562936,1,3,1.3751516899905463,8,671,-0.06522649048960638,0.4340310291721393,Repair,0,0,1
1027,Myong Harris,none,45,myong.harris@company.com,917162228522,2,electrical,Night,28,0.04,2.6,789.96,2024-05-27,0,3.0,28,2012-01-21,2024-11-05,147,113.0,"[2, 3, 4, 6, 7, 8, 9, 10]",7,77599.42,2771.407857142857,4675.64,1.0,8,0,0,1,8,96,4,14,0.26870731490448735,2,18,42,3.0,2.6461905858995762,5,3,7.942392437785806,16,147,0.4355309168709124,0.15402333750014552,None,0,0,0
1028,Jonathan Crawford,male,59,jonathan.crawford@yahoo.com,919461446536,46,carpentry,Morning,1,0.56,1.2,4015.29,2024-10-12,0,3.5,1,2019-08-05,2019-08-05,2066,0.0,[5],5,1812.08,1812.08,1812.08,1.0,0,0,0,0,9,108,9,8,0.3414745919249877,2,10,63,3.5,4.725995919242622,5,4,7.735329664743195,16,2066,0.08209690209400922,0.28385006100080334,Home Cleaning,0,1,1
1029,Steven Carlisle,male,43,steven.carlisle@company.com,918921386849,34,cleaning,Morning,29,0.31,3.8,4581.54,2024-09-23,1,5.1,29,2014-01-22,2024-12-11,111,4.0,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",7,80323.94,2769.7910344827587,3159.93,1.0,4,0,0,1,9,108,9,9,0.12163394189420784,4,2,97,5.1,2.3111899468197996,1,1,6.900624909119824,0,111,-0.17840610950369018,0.33090269782447645,Home Cleaning,1,1,1
1030,Shaun Bell,none,36,shaun.bell@outlook.com,916205802017,4,beauty,Morning,7,0.67,4.3,1473.5,2024-12-25,0,9.4,7,2016-01-10,2022-04-10,1087,-25.0,"[2, 3, 5, 6, 7, 8]",3,23283.53,3326.218571428571,5056.56,1.0,0,0,0,1,12,144,1,19,0.15055496089381745,0,0,37,9.4,1.9000645017705726,5,3,2.3296550760365786,14,1087,-0.088417291278579,-0.15323639904662223,Beauty,0,0,1
1031,John Lynum,none,42,john.lynum@yahoo.com,916901394928,32,beauty,Afternoon,47,0.57,2.4,801.98,2025-02-06,0,8.3,47,2012-01-22,2024-12-21,101,-36.0,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",2,146403.36,3114.9651063829783,1104.23,1.0,21,0,0,1,13,156,8,15,0.39085489914136384,4,4,56,8.3,4.190613373919323,7,3,9.73463533564672,14,101,0.0719206845706094,-0.4865013660145261,Repair,0,1,0
1032,Linda Clark,none,55,linda.clark@company.com,917638429259,19,cleaning,Morning,30,0.36,3.3,1212.46,2025-01-11,0,5.5,30,2012-05-07,2024-10-20,163,67.0,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",6,92419.89,3080.663,4921.36,1.0,11,0,0,1,14,168,1,17,0.3447851449696219,2,17,32,5.5,4.639309978884619,0,1,9.726062368041164,1,163,0.2439089251239248,0.05397509927486133,Home Cleaning,0,0,0
1033,Chad Treisch,male,53,chad.treisch@gmail.com,916674887658,36,plumbing,Afternoon,26,0.3,1.9,4535.96,2024-10-25,1,2.1,26,2012-01-27,2022-06-23,1013,1.0,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",7,75320.53,2896.9434615384616,1619.55,1.0,8,0,0,1,7,84,6,4,0.17019132485675295,0,4,18,2.1,2.640091621277456,6,4,7.094247191889457,6,1013,0.006281128418658688,0.008868818590302863,Home Cleaning,0,0,1
1034,Alton Jastrebski,male,32,alton.jastrebski@yahoo.com,918673655748,23,beauty,Evening,48,0.33,4.5,691.01,2024-05-26,1,10.0,48,2012-02-27,2024-05-14,322,79.0,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",7,143030.07,2979.793125,1526.74,1.0,23,0,0,1,18,216,1,38,0.4761938407702958,0,14,62,10.0,1.4744326151988636,8,3,9.145419133023687,7,322,-0.1957074441306499,-0.20967649684621592,Beauty,1,1,1
1035,Katherine Ruff,none,37,katherine.ruff@company.com,916986667842,27,carpentry,Afternoon,25,0.56,2.4,3028.46,2024-12-12,1,2.1,25,2013-08-02,2024-06-09,296,-11.0,"[1, 2, 3, 5, 6, 7, 9, 10]",1,69546.34,2781.8536,4097.11,1.0,11,0,0,1,8,96,8,38,0.023314824809929566,3,1,66,2.1,3.7679127569831405,5,3,5.459536627353479,4,296,-0.07717703264842368,-0.3298534402403155,Repair,0,1,1
1036,Helen Hammond,female,60,helen.hammond@yahoo.com,918305578868,11,carpentry,Evening,32,0.43,1.0,2857.16,2025-01-20,0,8.6,32,2012-06-25,2024-10-26,157,-69.0,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",2,97013.53,3031.6728125,4571.14,1.0,11,0,0,1,15,180,7,18,0.20874855996044794,3,14,78,8.6,4.1159652151025075,0,2,1.4970248047083619,16,157,0.2736838509370668,0.14571564120923175,Repair,1,1,1
1037,Amanda Kohn,female,40,amanda.kohn@company.com,919536102394,1,electrical,Night,45,0.37,3.5,3974.87,2025-01-25,1,5.2,45,2012-12-09,2025-01-14,77,9.0,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1,138901.36000000002,3086.696888888889,4629.41,1.0,10,0,0,1,16,192,4,40,0.31830594504037035,1,19,68,5.2,3.3088600754911486,6,4,9.061356806130847,0,77,-0.050448697499428596,0.18277896463495902,Home Cleaning,0,1,0
1038,Alice Hernandez,female,46,alice.hernandez@yahoo.com,916341193269,35,painting,Evening,19,0.57,2.6,1333.5,2024-10-30,0,6.7,19,2012-08-17,2024-06-27,278,44.0,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",5,47790.36,2515.282105263158,3605.86,1.0,8,0,0,1,6,72,9,3,0.09282155936542946,4,9,13,6.7,4.960987091691427,1,2,9.124459639223474,18,278,-0.3325148191219881,-0.11405809798637112,Home Cleaning,0,0,1
1039,Laura Jaynes,female,44,laura.jaynes@outlook.com,918711497685,27,painting,Night,34,0.2,3.2,4557.29,2024-10-15,0,6.8,34,2012-06-16,2024-12-05,117,-12.0,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",6,98836.42,2906.9535294117645,3474.87,1.0,14,0,0,1,7,84,1,3,0.07949461469689728,2,16,86,6.8,4.800130814342188,5,3,8.350914028766338,2,117,-0.32115349254142567,-0.3138485173626788,None,1,0,0
1040,Jean Duke,male,36,jean.duke@outlook.com,918765915273,11,electrical,Evening,34,0.63,1.4,876.57,2024-09-25,1,8.4,34,2012-04-14,2024-09-26,187,60.0,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,100091.08,2943.855294117647,4627.12,1.0,15,0,0,1,19,228,6,13,0.4907663410476882,0,7,62,8.4,3.1684153927116983,0,0,5.624347847912678,7,187,0.1589557110124059,0.2902273151902469,None,1,0,0
1041,Mike Casillas,male,33,mike.casillas@company.com,916916640640,9,carpentry,Afternoon,17,0.67,3.3,3809.95,2024-03-28,0,8.3,17,2012-11-01,2024-09-06,207,-126.0,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",8,49985.55,2940.3264705882357,2350.82,1.0,4,0,0,1,3,36,1,38,0.05859340591422679,3,9,49,8.3,2.369209590332856,4,2,6.603922174297403,9,207,-0.13861662100897065,-0.050498599207825845,Repair,1,1,1
1042,Juan Pearson,male,65,juan.pearson@company.com,916831115912,5,carpentry,Morning,36,0.19,1.9,3794.91,2024-06-28,1,6.8,36,2012-04-12,2023-12-12,476,84.0,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",3,119973.72,3332.6033333333335,3715.21,1.0,8,0,0,1,13,156,1,8,0.14883463749370787,4,4,88,6.8,4.6881235982527425,6,3,5.1550946071697314,2,476,-0.09662753064714902,0.22793726310454965,Beauty,1,0,1
1043,Adrian Haight,none,41,adrian.haight@company.com,917955784744,4,carpentry,Evening,11,0.71,1.9,2135.78,2024-06-17,0,1.3,11,2012-06-21,2024-08-03,241,74.0,"[4, 5, 6, 8, 9, 10]",5,27263.55,2478.504545454545,2122.86,1.0,3,0,0,1,9,108,4,17,0.3256261263957847,1,14,80,1.3,4.492601017601352,7,2,3.1862110063905797,5,241,-0.21254962311049674,0.4087461317872869,Beauty,1,1,1
1044,Adam Clasen,male,27,adam.clasen@outlook.com,918914701114,13,electrical,Morning,22,0.42,1.2,3980.77,2024-04-23,1,2.2,22,2012-07-11,2024-09-27,186,-14.0,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",1,67439.94,3065.4518181818185,5069.32,1.0,8,0,0,1,16,192,1,35,0.1588690172113552,3,8,63,2.2,2.117230126786602,9,1,4.8334679522160515,15,186,-0.3012721210575394,0.2925513989220273,None,0,1,0
1045,Ernesto Hall,none,40,ernesto.hall@gmail.com,918531222089,21,beauty,Afternoon,12,0.51,1.8,982.65,2024-11-26,1,6.6,12,2014-04-22,2023-03-26,737,-48.0,"[3, 4, 5, 8, 9]",4,39145.38,3262.115,2495.69,1.0,5,0,0,1,16,192,5,6,0.4913990957009293,2,5,26,6.6,3.1936578055532934,1,2,8.314822099446312,17,737,-0.30322971324813996,-0.029115212013841596,Beauty,1,1,1
1046,John Millner,none,49,john.millner@outlook.com,919881531603,34,plumbing,Afternoon,48,0.1,5.0,4847.33,2025-02-26,0,2.5,48,2012-07-09,2024-12-07,115,5.0,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,137659.54,2867.9070833333335,2754.79,1.0,17,0,0,1,12,144,5,32,0.4011895382370721,0,12,12,2.5,2.004093119146562,6,1,5.52500663194199,12,115,-0.1331408753060892,0.3701965969231904,Home Cleaning,0,1,0
1047,Jennifer Ferguson,none,55,jennifer.ferguson@outlook.com,916709048927,29,carpentry,Evening,42,0.37,3.0,2122.53,2024-05-13,1,7.1,42,2013-04-04,2025-01-03,88,-79.0,"[1, 2, 3, 4, 7, 8, 9, 10]",2,125736.93000000001,2993.736428571429,940.32,1.0,18,0,0,1,8,96,6,31,0.4098415885312451,3,2,8,7.1,3.721657280002741,8,1,2.700124650630848,8,88,-0.142235502654536,-0.31766162099138173,None,0,0,0
1048,Grace Martin,female,27,grace.martin@company.com,917499060720,5,cleaning,Night,18,0.19,2.0,2302.62,2024-09-30,0,7.7,18,2012-04-24,2023-08-21,589,-72.0,"[1, 3, 4, 6, 7, 8, 9, 10]",3,58348.68,3241.5933333333332,2774.69,1.0,5,0,0,1,9,108,1,44,0.3526118329826505,2,9,15,7.7,3.7812820631333057,4,4,3.3122042016788384,5,589,-0.37467261098229154,-0.3198021467115292,Beauty,0,0,1
1049,Nannie Warren,female,53,nannie.warren@outlook.com,918384378681,18,painting,Night,25,0.03,2.2,4361.09,2024-12-31,0,3.3,25,2013-11-06,2024-09-08,205,52.0,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",3,84191.99,3367.6796000000004,4571.55,1.0,7,0,0,1,5,60,9,11,0.05807842739000744,4,7,88,3.3,3.7453336614700716,5,1,9.395936257501356,1,205,-0.44095619760556737,0.33585059581674814,Home Cleaning,0,1,1
1050,Karen Kneeland,none,57,karen.kneeland@yahoo.com,916351669042,26,beauty,Evening,46,0.41,1.7,1001.69,2024-07-08,0,9.5,46,2013-01-29,2025-01-05,86,-48.0,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,153917.7,3346.0369565217393,4355.34,1.0,20,0,0,1,3,36,4,20,0.27792335155916725,0,15,95,9.5,4.345640154599194,6,2,8.714358309778067,4,86,0.4452896607414104,0.07691907328945014,Beauty,0,1,0
1051,Catalina Rosario,female,57,catalina.rosario@company.com,916344279268,13,carpentry,Evening,15,0.39,3.8,2331.87,2024-11-28,0,5.5,15,2012-06-20,2024-03-28,369,-90.0,"[1, 2, 3, 4, 6, 8, 10]",4,41714.47,2780.9646666666667,832.84,1.0,7,0,0,1,7,84,2,49,0.21164884749638213,0,16,17,5.5,4.541179461090524,9,3,2.7324227751475654,14,369,-0.2724432280441391,0.26737210281207835,Home Cleaning,1,0,1
1052,Francis Ferry,none,34,francis.ferry@gmail.com,919729391233,2,plumbing,Evening,41,0.17,4.8,3574.86,2024-12-29,1,3.4,41,2012-01-30,2024-08-29,215,32.0,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",7,132118.22,3222.3956097560977,2117.37,1.0,13,0,0,1,12,144,6,25,0.05278533561980791,4,0,40,3.4,1.2635138524450835,9,2,3.6759302403385026,1,215,-0.08239232292944865,-0.0032632617507799555,Beauty,1,1,1
1053,Paul Hovermale,male,46,paul.hovermale@yahoo.com,918529273482,53,beauty,Afternoon,24,0.31,2.9,3397.01,2024-07-02,0,9.0,24,2012-07-12,2024-07-11,264,144.0,"[1, 2, 4, 5, 7, 9, 10]",1,72886.12,3036.9216666666666,5114.32,1.0,4,0,0,1,6,72,7,26,0.44076220076424927,0,5,66,9.0,2.8168870660596865,5,1,9.374769813600636,16,264,-0.38754577010175684,0.3897896219055058,Repair,1,1,1
1054,Leslie Rosas,female,38,leslie.rosas@gmail.com,916606505784,23,carpentry,Night,44,0.76,2.7,3034.03,2025-03-06,1,4.3,44,2012-02-24,2024-11-26,126,-5.0,"[1, 2, 4, 5, 6, 7, 8, 9]",7,134328.12,3052.911818181818,2490.42,1.0,15,0,0,1,19,228,5,34,0.3400950070197391,3,5,26,4.3,4.40528767757818,8,4,3.43992446444111,5,126,0.3142257462087553,0.4284507785572562,Home Cleaning,0,0,0
1055,Demarcus Vaughan,none,25,demarcus.vaughan@yahoo.com,917952772714,33,beauty,Night,44,0.63,2.0,2353.84,2024-09-24,1,3.5,44,2012-03-28,2024-02-28,398,38.0,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",5,131060.61,2978.650227272727,4529.5,1.0,6,0,0,1,15,180,1,20,0.18287799320202827,3,6,79,3.5,2.8440113064076,0,0,1.1245985278821742,17,398,-0.3469699478026247,-0.42747197170122386,Home Cleaning,0,0,1
1056,Guy Love,male,37,guy.love@gmail.com,916899784303,48,beauty,Evening,24,0.51,1.7,3596.63,2025-03-14,0,9.7,24,2012-06-07,2024-08-10,234,139.0,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",8,80142.24,3339.26,2309.33,1.0,8,0,0,1,18,216,8,9,0.371787305792992,0,9,97,9.7,1.428298584149685,2,2,6.429349815963215,19,234,-0.17633662599716915,0.014923515196792025,Repair,1,1,1
1057,Mark Harris,male,50,mark.harris@outlook.com,916748877033,10,painting,Morning,8,0.39,1.5,3151.94,2024-11-05,0,6.8,8,2014-05-18,2022-11-04,879,-351.0,"[1, 2, 4, 6, 8, 9]",1,19959.8,2494.975,3060.03,1.0,4,0,0,1,1,12,5,13,0.46872846040412225,1,7,61,6.8,4.197718945756897,8,0,9.544859477813691,0,879,0.03397825086354933,0.21810842808344166,None,0,1,1
1058,Charles Gibbons,male,44,charles.gibbons@outlook.com,917836791513,26,electrical,Morning,42,0.67,1.0,3790.87,2025-01-21,1,9.9,42,2012-08-20,2024-06-16,289,66.0,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",5,120004.03,2857.2388095238093,4471.25,1.0,16,0,0,1,3,36,2,28,0.34695872625740026,4,1,34,9.9,3.9877387890581675,6,0,4.0590805490173505,14,289,0.3375790599100785,-0.1284866381062525,Home Cleaning,1,1,1
1059,Karla Guerrette,none,32,karla.guerrette@gmail.com,918738288339,6,painting,Afternoon,33,0.94,4.3,4605.59,2024-11-18,0,4.3,33,2012-04-13,2024-10-09,174,95.0,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",6,99161.62,3004.8975757575754,2735.69,1.0,11,0,0,1,4,48,9,47,0.0610151918513025,4,2,54,4.3,4.791084005043404,3,2,9.56450766359685,13,174,0.4220313007800983,0.03388508141061153,None,0,0,0
1060,Karen Hill,none,27,karen.hill@company.com,919661200044,31,electrical,Morning,4,0.65,4.7,3095.96,2024-12-30,0,8.7,4,2013-04-07,2022-08-26,949,242.0,"[1, 6]",1,15248.06,3812.015,3445.58,1.0,1,0,0,1,12,144,7,43,0.06096396390289091,3,15,22,8.7,3.37715857451672,4,3,3.905420045982799,12,949,-0.42001042970063374,0.3798329596257741,Home Cleaning,1,0,1
1061,Lisa Treadway,female,31,lisa.treadway@company.com,917161525878,20,electrical,Afternoon,34,0.97,4.6,2993.43,2025-02-10,0,3.0,34,2012-06-21,2024-12-13,109,-46.0,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",7,104050.87,3060.319705882353,4450.47,1.0,11,0,0,1,17,204,5,38,0.3310109624784834,1,17,35,3.0,4.780190053805894,3,4,1.50432450939131,4,109,-0.16850080574637438,0.20289418334183595,None,0,1,0
1062,Gilbert Burroughs,male,27,gilbert.burroughs@outlook.com,917237838160,31,plumbing,Morning,35,0.17,1.6,236.37,2024-09-11,1,1.9,35,2012-04-10,2024-10-01,182,4.0,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",2,92635.66,2646.733142857143,1380.43,1.0,6,0,0,1,19,228,1,4,0.05139280491584086,1,14,74,1.9,1.694625791086887,0,2,5.366172995445838,4,182,-0.10044369765629624,0.10160975272608197,Beauty,1,0,0
1063,Shirley Callahan,none,63,shirley.callahan@company.com,918609135607,52,plumbing,Morning,48,0.39,4.6,1254.68,2024-03-29,1,9.4,48,2012-11-14,2024-11-13,139,38.0,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",5,147224.13999999998,3067.169583333333,3838.54,1.0,18,0,0,1,15,180,8,48,0.24905439392228923,3,13,30,9.4,1.2029262643555878,3,2,3.873650253215945,19,139,-0.08436048311103495,0.019764356343438427,Repair,0,0,0
1064,Mark Brownfield,male,63,mark.brownfield@gmail.com,916444233460,48,painting,Night,10,0.98,1.6,1153.5,2024-09-04,0,3.3,10,2012-05-11,2020-06-27,1739,159.0,"[1, 2, 3, 4, 5, 6, 9]",1,32498.41,3249.841,4718.42,1.0,3,0,0,1,2,24,9,1,0.3990607794692193,1,14,84,3.3,1.3384241055832637,0,3,3.242556696050692,13,1739,0.172949658876134,0.2818878619697601,Home Cleaning,1,0,1
1065,Casey Joos,male,60,casey.joos@yahoo.com,918015554417,27,carpentry,Afternoon,34,0.09,3.9,2514.17,2024-03-27,0,2.9,34,2012-06-03,2024-07-18,257,42.0,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",7,98237.13,2889.3273529411767,637.09,1.0,11,0,0,1,11,132,2,27,0.05479191654054916,3,5,23,2.9,3.3779570746670964,7,2,8.555404540010958,12,257,0.3329954780805644,-0.49057785832781786,Home Cleaning,1,0,1
1066,Virginia Walker,female,43,virginia.walker@outlook.com,916529409990,40,cleaning,Evening,1,0.6,3.9,2472.09,2025-02-04,0,3.7,1,2015-12-12,2015-12-12,3398,0.0,[4],4,1063.44,1063.44,1063.44,1.0,0,0,0,0,3,36,5,43,0.05564617281509315,1,5,71,3.7,1.5613867476455772,8,2,2.5844822442602364,0,3398,-0.29865078520277566,0.3088813410108705,None,1,1,1
1067,Rosita Dorsch,female,36,rosita.dorsch@gmail.com,917276349766,33,electrical,Morning,7,0.26,4.7,4824.3,2024-05-29,0,5.7,7,2012-02-19,2023-04-12,720,-619.0,"[7, 8, 10]",8,17349.61,2478.5157142857142,2628.86,1.0,2,0,0,1,12,144,3,40,0.11462962022500743,0,7,24,5.7,2.7953954283041105,8,3,4.257663315081295,19,720,-0.3147781798871909,-0.31008149225714254,None,0,0,1
1068,Melissa Morrison,female,61,melissa.morrison@yahoo.com,917615869724,43,electrical,Evening,41,0.68,1.1,1575.23,2024-04-09,1,1.9,41,2013-01-01,2023-04-04,728,19.0,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",9,120117.95,2929.7060975609756,3708.74,1.0,12,0,0,1,6,72,4,15,0.13619139527231694,3,12,93,1.9,2.6925524633579,9,3,4.854634585706368,15,728,-0.0072883749479691895,-0.3145427783439556,None,1,0,1
1069,Luther Campbell,male,49,luther.campbell@outlook.com,916354899285,2,electrical,Night,37,0.02,2.0,3902.94,2024-05-21,1,6.4,37,2012-12-03,2024-11-16,136,-13.0,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,109405.35,2956.9013513513514,2596.14,1.0,18,0,0,1,11,132,3,45,0.35029782471758497,3,12,25,6.4,3.455147313950728,1,4,8.945241253046238,19,136,-0.042400065587248625,0.37937789727701743,Beauty,1,1,1
1070,Darren Rice,male,26,darren.rice@yahoo.com,917218984792,28,painting,Night,34,0.75,3.1,1518.69,2024-10-02,1,8.6,34,2012-12-26,2024-02-20,406,17.0,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,117347.14,3451.386470588235,4192.18,1.0,7,0,0,1,10,120,1,47,0.19900854929685768,3,2,66,8.6,4.29789426988135,6,0,6.67710174292767,8,406,-0.24328525084322272,-0.22056041877257293,Home Cleaning,1,1,1
1071,Elizabeth Baker,none,59,elizabeth.baker@outlook.com,917583135345,34,cleaning,Evening,17,0.85,4.0,515.14,2025-01-04,1,9.8,17,2012-07-05,2023-09-03,576,-147.0,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",3,57006.83,3353.3429411764705,5496.37,1.0,6,0,0,1,10,120,7,36,0.27641770935530124,1,15,81,9.8,4.739047895616067,7,3,1.7858788580533003,9,576,0.09279216029375581,0.41647717363947656,Repair,0,1,1
1072,Glenna Ernst,female,47,glenna.ernst@yahoo.com,917643186544,8,cleaning,Afternoon,2,0.61,4.2,3898.96,2024-11-24,0,7.6,2,2020-04-26,2024-07-18,257,1544.0,"[6, 10]",6,6054.76,3027.38,2546.63,1.0,0,0,0,1,7,84,8,9,0.16528145778231249,3,7,9,7.6,2.805725149611139,6,0,7.388646266730532,17,257,-0.3444814356706739,0.27662133943706124,Beauty,0,1,1
1073,Monika Lightner,female,62,monika.lightner@company.com,916921655860,39,plumbing,Afternoon,2,0.73,3.9,2182.21,2024-10-15,0,2.5,2,2015-09-09,2022-06-20,1016,2476.0,"[4, 9]",4,7301.620000000001,3650.8100000000004,2344.19,1.0,0,0,0,1,15,180,1,39,0.1856589602221855,4,1,57,2.5,4.406959254248774,3,2,3.221222729726234,15,1016,0.29219773996266063,-0.3011479306880782,Beauty,0,0,1
1074,Judy Dickie,female,34,judy.dickie@outlook.com,918501350026,21,cleaning,Morning,49,0.65,2.7,1427.34,2024-10-09,1,8.1,49,2012-01-29,2023-12-17,471,27.0,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",3,139966.84,2856.4661224489796,4254.02,1.0,18,0,0,1,1,12,7,22,0.10743235693193293,4,7,7,8.1,2.3421280345020534,7,4,1.1657843596807353,8,471,-0.47989038108795246,-0.1218969533721358,Home Cleaning,0,1,1
1075,Wesley Collins,none,23,wesley.collins@company.com,918005150259,13,beauty,Morning,12,0.51,2.5,2010.64,2024-12-26,1,1.6,12,2012-07-03,2022-02-17,1139,281.0,"[2, 4, 5, 6, 8, 9, 10]",2,45832.13,3819.3441666666663,3501.8,1.0,4,0,0,1,11,132,6,38,0.45031976931367806,2,19,69,1.6,2.2676222558495813,9,3,6.893935634280007,9,1139,0.4056815849629348,-0.3195178924700405,Beauty,1,0,1
